topic_1,topic_2,mean_topic_1,mean_topic_2,mean_difference,u_statistic,p_value,p_value_adjusted,significant,cohens_d,effect_size
"Racism, Law & Policy Framing",Columnist/Political Culture Commentary (Coyne etc.),1.4,1.0555555555555556,0.34444444444444433,242.0,0.01465424950834227,1.0,False,0.8622762373379864,Large
"Racism, Law & Policy Framing",Refugees & Immigration System,1.4,1.1923076923076923,0.20769230769230762,320.0,0.08416250538209216,1.0,False,0.4184686516902467,Small
"Racism, Law & Policy Framing",Evidence vs Truth Debate (Kingwell Thread),1.4,1.04,0.3599999999999999,340.0,0.003177750055662505,1.0,False,0.9836157786452996,Large
"Racism, Law & Policy Framing","Consumer Prices, Markets & Groceries",1.4,1.1176470588235294,0.2823529411764705,224.0,0.028898628396888542,1.0,False,0.5707817929853927,Medium
"Racism, Law & Policy Framing",Immigration Policy & Legal Process,1.4,1.1176470588235294,0.2823529411764705,218.0,0.05993379507602401,1.0,False,0.6519566230434125,Medium
"Racism, Law & Policy Framing","War, Terrorism & Security (Syria/ISIS)",1.4,1.2448979591836735,0.1551020408163264,566.0,0.2038746556971981,1.0,False,0.34099979271724745,Small
"Racism, Law & Policy Framing",Justin Trudeau & Canadian Federal Leadership,1.4,1.103448275862069,0.29655172413793096,376.0,0.01612362589905298,1.0,False,0.7428796655569028,Medium
"Racism, Law & Policy Framing",Toronto Politics (Rob Ford / Mayor Drama),1.4,1.5151515151515151,-0.11515151515151523,320.0,0.8395141614603345,1.0,False,-0.17131313419546781,Negligible
Toronto Politics (Rob Ford / Mayor Drama),"Consumer Prices, Markets & Groceries",1.5151515151515151,1.1176470588235294,0.3975044563279857,370.0,0.020497478615196,1.0,False,0.5870578703865512,Medium
Toronto Politics (Rob Ford / Mayor Drama),Immigration Policy & Legal Process,1.5151515151515151,1.1176470588235294,0.3975044563279857,361.0,0.04109052179848581,1.0,False,0.6157015148249143,Medium
Toronto Politics (Rob Ford / Mayor Drama),"War, Terrorism & Security (Syria/ISIS)",1.5151515151515151,1.2448979591836735,0.2702535559678416,947.0,0.10417852654352815,1.0,False,0.46260046667700083,Small
Toronto Politics (Rob Ford / Mayor Drama),Justin Trudeau & Canadian Federal Leadership,1.5151515151515151,1.103448275862069,0.4117032392894462,622.0,0.008208429519328644,1.0,False,0.6970336143006172,Medium
"Gender, Feminism & Relationships","Vaccines, Vaccination & Disease Risk",1.4464285714285714,1.3333333333333333,0.11309523809523814,462.5,0.4892079619693521,1.0,False,0.21454981433761686,Small
"Gender, Feminism & Relationships",Fascism/Nazism/Confederate Symbols,1.4464285714285714,1.5625,-0.1160714285714286,816.0,0.4299765796214555,1.0,False,-0.20446675770736866,Small
"Gender, Feminism & Relationships","Bullying, Civility & Editorial Disputes",1.4464285714285714,1.4375,0.008928571428571397,463.0,0.8197406657238426,1.0,False,0.01600789063323533,Negligible
"Gender, Feminism & Relationships",US Politics (Trump/Clinton/Obama),1.4464285714285714,1.5666666666666667,-0.12023809523809526,1600.5,0.6184898196568158,1.0,False,-0.1842038710649869,Negligible
"Gender, Feminism & Relationships",Insults / Ad Hominem Flame Replies,1.4464285714285714,2.066666666666667,-0.6202380952380955,249.0,0.007040122682148028,1.0,False,-0.9957207404898615,Large
"Gender, Feminism & Relationships",Political Ideology Spectrum & Media Bias,1.4464285714285714,1.3333333333333333,0.11309523809523814,663.0,0.31681411664663073,1.0,False,0.20645540306075602,Small
"Gender, Feminism & Relationships",Columnist/Political Culture Commentary (Coyne etc.),1.4464285714285714,1.0555555555555556,0.3908730158730158,692.5,0.003957888319086298,1.0,False,0.8095761280874293,Large
"Gender, Feminism & Relationships",Refugees & Immigration System,1.4464285714285714,1.1923076923076923,0.2541208791208791,918.0,0.022280841968734512,1.0,False,0.48594155850159687,Small
"Gender, Feminism & Relationships","Consumer Prices, Markets & Groceries",1.4464285714285714,1.1176470588235294,0.32878151260504196,640.5,0.009681151138018896,1.0,False,0.6256973414384982,Medium
"Gender, Feminism & Relationships",Immigration Policy & Legal Process,1.4464285714285714,1.1176470588235294,0.32878151260504196,625.0,0.019909503194730956,1.0,False,0.6602843248319791,Medium
"Gender, Feminism & Relationships","War, Terrorism & Security (Syria/ISIS)",1.4464285714285714,1.2448979591836735,0.20153061224489788,1630.0,0.04476827430085535,1.0,False,0.4098788544483783,Small
Justin Trudeau & Canadian Federal Leadership,Political Ideology Spectrum & Media Bias,1.103448275862069,1.3333333333333333,-0.2298850574712643,247.5,0.09584036578582476,1.0,False,-0.5206894587917281,Medium
Justin Trudeau & Canadian Federal Leadership,Columnist/Political Culture Commentary (Coyne etc.),1.103448275862069,1.0555555555555556,0.04789272030651337,273.5,0.5869654802384174,1.0,False,0.16853004960491547,Negligible
Justin Trudeau & Canadian Federal Leadership,Refugees & Immigration System,1.103448275862069,1.1923076923076923,-0.08885941644562334,356.5,0.5596763319139205,1.0,False,-0.21896823571884327,Small
Justin Trudeau & Canadian Federal Leadership,Evidence vs Truth Debate (Kingwell Thread),1.103448275862069,1.04,0.06344827586206891,385.5,0.38960565343049025,1.0,False,0.23949451985870995,Small
Justin Trudeau & Canadian Federal Leadership,"Consumer Prices, Markets & Groceries",1.103448275862069,1.1176470588235294,-0.014198782961460488,256.0,0.6750400180802555,1.0,False,-0.03707241097640326,Negligible
Justin Trudeau & Canadian Federal Leadership,Immigration Policy & Legal Process,1.103448275862069,1.1176470588235294,-0.014198782961460488,243.0,0.8992515950177256,1.0,False,-0.04462567011905379,Negligible
Justin Trudeau & Canadian Federal Leadership,"War, Terrorism & Security (Syria/ISIS)",1.103448275862069,1.2448979591836735,-0.14144968332160457,610.0,0.12990513905997478,1.0,False,-0.35972745589030297,Small
Toronto Politics (Rob Ford / Mayor Drama),"Vaccines, Vaccination & Disease Risk",1.5151515151515151,1.3333333333333333,0.18181818181818188,270.0,0.565646167557235,1.0,False,0.26548084999870863,Small
Toronto Politics (Rob Ford / Mayor Drama),Fascism/Nazism/Confederate Symbols,1.5151515151515151,1.5625,-0.04734848484848486,484.0,0.5180153386078596,1.0,False,-0.0684805827760981,Negligible
Toronto Politics (Rob Ford / Mayor Drama),"Bullying, Civility & Editorial Disputes",1.5151515151515151,1.4375,0.07765151515151514,272.0,0.852723978456854,1.0,False,0.10826084068647884,Negligible
Toronto Politics (Rob Ford / Mayor Drama),US Politics (Trump/Clinton/Obama),1.5151515151515151,1.5666666666666667,-0.051515151515151514,946.5,0.6946002682471901,1.0,False,-0.06882937615489852,Negligible
Toronto Politics (Rob Ford / Mayor Drama),Insults / Ad Hominem Flame Replies,1.5151515151515151,2.066666666666667,-0.5515151515151517,154.5,0.023900759471475155,1.0,False,-0.692508794501311,Medium
Toronto Politics (Rob Ford / Mayor Drama),Political Ideology Spectrum & Media Bias,1.5151515151515151,1.3333333333333333,0.18181818181818188,387.0,0.3983964666104607,1.0,False,0.2626999822803817,Small
Toronto Politics (Rob Ford / Mayor Drama),Columnist/Political Culture Commentary (Coyne etc.),1.5151515151515151,1.0555555555555556,0.45959595959595956,399.0,0.010313640246835116,1.0,False,0.7344668358697127,Medium
Toronto Politics (Rob Ford / Mayor Drama),Refugees & Immigration System,1.5151515151515151,1.1923076923076923,0.32284382284382285,532.0,0.04840357011251326,1.0,False,0.49464958158036554,Small
Toronto Politics (Rob Ford / Mayor Drama),Evidence vs Truth Debate (Kingwell Thread),1.5151515151515151,1.04,0.4751515151515151,560.0,0.001978515337145467,1.0,False,0.8114244723458903,Large
"War, Terrorism & Security (Syria/ISIS)","Vaccines, Vaccination & Disease Risk",1.2448979591836735,1.3333333333333333,-0.08843537414965974,335.0,0.507409099596124,1.0,False,-0.1977909167337699,Negligible
"War, Terrorism & Security (Syria/ISIS)",Fascism/Nazism/Confederate Symbols,1.2448979591836735,1.5625,-0.3176020408163265,572.0,0.013687437387027879,1.0,False,-0.6169467018346989,Medium
"War, Terrorism & Security (Syria/ISIS)","Bullying, Civility & Editorial Disputes",1.2448979591836735,1.4375,-0.19260204081632648,335.0,0.26832412648415804,1.0,False,-0.39473350917773686,Small
"War, Terrorism & Security (Syria/ISIS)",US Politics (Trump/Clinton/Obama),1.2448979591836735,1.5666666666666667,-0.32176870748299313,1151.0,0.020446967993081225,1.0,False,-0.5148442033939787,Medium
"War, Terrorism & Security (Syria/ISIS)",Political Ideology Spectrum & Media Bias,1.2448979591836735,1.3333333333333333,-0.08843537414965974,487.5,0.654476913946165,1.0,False,-0.18388454369566784,Negligible
"War, Terrorism & Security (Syria/ISIS)",Columnist/Political Culture Commentary (Coyne etc.),1.2448979591836735,1.0555555555555556,0.18934240362811794,524.5,0.0865530893071971,1.0,False,0.4825935352551392,Small
"War, Terrorism & Security (Syria/ISIS)",Refugees & Immigration System,1.2448979591836735,1.1923076923076923,0.05259026687598123,689.0,0.41990841795761447,1.0,False,0.11563328038721961,Negligible
"War, Terrorism & Security (Syria/ISIS)",Evidence vs Truth Debate (Kingwell Thread),1.2448979591836735,1.04,0.20489795918367348,738.0,0.03022044083319884,1.0,False,0.549216385279824,Medium
"War, Terrorism & Security (Syria/ISIS)","Consumer Prices, Markets & Groceries",1.2448979591836735,1.1176470588235294,0.12725090036014408,488.0,0.13140534039410903,1.0,False,0.28425388684545405,Small
"War, Terrorism & Security (Syria/ISIS)",Immigration Policy & Legal Process,1.2448979591836735,1.1176470588235294,0.12725090036014408,469.5,0.27700556917340935,1.0,False,0.3093985229468419,Small
Justin Trudeau & Canadian Federal Leadership,"Vaccines, Vaccination & Disease Risk",1.103448275862069,1.3333333333333333,-0.2298850574712643,167.5,0.06663567967544523,1.0,False,-0.6070568598251777,Medium
Justin Trudeau & Canadian Federal Leadership,"Bullying, Civility & Editorial Disputes",1.103448275862069,1.4375,-0.33405172413793105,167.5,0.028931778282789814,1.0,False,-0.7457858526020533,Medium
Justin Trudeau & Canadian Federal Leadership,US Politics (Trump/Clinton/Obama),1.103448275862069,1.5666666666666667,-0.4632183908045977,572.5,0.0015950859931067533,1.0,False,-0.7259434995687768,Medium
"Consumer Prices, Markets & Groceries",US Politics (Trump/Clinton/Obama),1.1176470588235294,1.5666666666666667,-0.4490196078431372,328.0,0.008183792192585823,1.0,False,-0.6436668921509365,Medium
"Consumer Prices, Markets & Groceries",Political Ideology Spectrum & Media Bias,1.1176470588235294,1.3333333333333333,-0.21568627450980382,140.5,0.10264590735416855,1.0,False,-0.40068495092563056,Small
"Consumer Prices, Markets & Groceries",Columnist/Political Culture Commentary (Coyne etc.),1.1176470588235294,1.0555555555555556,0.06209150326797386,154.0,0.9672857342558446,1.0,False,0.16436822574841917,Negligible
"Consumer Prices, Markets & Groceries",Refugees & Immigration System,1.1176470588235294,1.1923076923076923,-0.07466063348416285,201.5,0.396298169119771,1.0,False,-0.15268641178082798,Negligible
"Consumer Prices, Markets & Groceries",Evidence vs Truth Debate (Kingwell Thread),1.1176470588235294,1.04,0.0776470588235294,217.0,0.7812243195471105,1.0,False,0.22592672988035672,Small
Immigration Policy & Legal Process,"Vaccines, Vaccination & Disease Risk",1.1176470588235294,1.3333333333333333,-0.21568627450980382,100.0,0.1546596125025813,1.0,False,-0.5232166435699432,Medium
Immigration Policy & Legal Process,Fascism/Nazism/Confederate Symbols,1.1176470588235294,1.5625,-0.44485294117647056,166.0,0.008644886646292713,1.0,False,-0.825777209087703,Large
Immigration Policy & Legal Process,"Bullying, Civility & Editorial Disputes",1.1176470588235294,1.4375,-0.31985294117647056,100.0,0.08639223986934756,1.0,False,-0.6416875805279314,Medium
Immigration Policy & Legal Process,US Politics (Trump/Clinton/Obama),1.1176470588235294,1.5666666666666667,-0.4490196078431372,342.0,0.015454874626814337,1.0,False,-0.6620621075177618,Medium
Immigration Policy & Legal Process,Political Ideology Spectrum & Media Bias,1.1176470588235294,1.3333333333333333,-0.21568627450980382,147.5,0.20631923324062895,1.0,False,-0.44568151290345476,Small
Immigration Policy & Legal Process,Columnist/Political Culture Commentary (Coyne etc.),1.1176470588235294,1.0555555555555556,0.06209150326797386,162.5,0.5402913746074198,1.0,False,0.21670682654664458,Small
Immigration Policy & Legal Process,Refugees & Immigration System,1.1176470588235294,1.1923076923076923,-0.07466063348416285,212.0,0.7254685895080618,1.0,False,-0.17113866362491448,Negligible
Immigration Policy & Legal Process,Evidence vs Truth Debate (Kingwell Thread),1.1176470588235294,1.04,0.0776470588235294,229.0,0.3581630881797745,1.0,False,0.29750563142818703,Small
Immigration Policy & Legal Process,"Consumer Prices, Markets & Groceries",1.1176470588235294,1.1176470588235294,0.0,152.0,0.6240645324651698,1.0,False,0.0,Negligible
Refugees & Immigration System,"Bullying, Civility & Editorial Disputes",1.1923076923076923,1.4375,-0.2451923076923077,163.0,0.12049233762787799,1.0,False,-0.4481069095265533,Small
Refugees & Immigration System,US Politics (Trump/Clinton/Obama),1.1923076923076923,1.5666666666666667,-0.37435897435897436,560.5,0.01430234414756778,1.0,False,-0.5510232685827096,Medium
Refugees & Immigration System,Political Ideology Spectrum & Media Bias,1.1923076923076923,1.3333333333333333,-0.14102564102564097,238.0,0.2999992676021379,1.0,False,-0.2654084914118497,Small
Refugees & Immigration System,Columnist/Political Culture Commentary (Coyne etc.),1.1923076923076923,1.0555555555555556,0.1367521367521367,257.5,0.3185961523026255,1.0,False,0.3353827092829444,Small
Evidence vs Truth Debate (Kingwell Thread),"Vaccines, Vaccination & Disease Risk",1.04,1.3333333333333333,-0.2933333333333332,132.5,0.013851432754447345,1.0,False,-0.8726817856268129,Large
Evidence vs Truth Debate (Kingwell Thread),"Bullying, Civility & Editorial Disputes",1.04,1.4375,-0.39749999999999996,132.5,0.006128233544183408,1.0,False,-0.945199714825457,Large
Evidence vs Truth Debate (Kingwell Thread),Political Ideology Spectrum & Media Bias,1.04,1.3333333333333333,-0.2933333333333332,197.5,0.022491102770790455,1.0,False,-0.7045638767423832,Medium
Evidence vs Truth Debate (Kingwell Thread),Columnist/Political Culture Commentary (Coyne etc.),1.04,1.0555555555555556,-0.015555555555555545,221.5,0.8395850087625198,1.0,False,-0.0721760815619929,Negligible
Evidence vs Truth Debate (Kingwell Thread),Refugees & Immigration System,1.04,1.1923076923076923,-0.15230769230769226,287.5,0.17632601473350407,1.0,False,-0.40301256613710323,Small
"Consumer Prices, Markets & Groceries","Vaccines, Vaccination & Disease Risk",1.1176470588235294,1.3333333333333333,-0.21568627450980382,95.0,0.07486995222542651,1.0,False,-0.4434186334581434,Small
"Consumer Prices, Markets & Groceries",Fascism/Nazism/Confederate Symbols,1.1176470588235294,1.5625,-0.44485294117647056,159.0,0.0046854172860866464,1.0,False,-0.7711717368935411,Medium
"Consumer Prices, Markets & Groceries","Bullying, Civility & Editorial Disputes",1.1176470588235294,1.4375,-0.31985294117647056,95.5,0.043153527933674184,1.0,False,-0.5717365443518386,Medium
"Taxes, Pensions & Public Finances",Immigration Policy & Legal Process,1.1466666666666667,1.1176470588235294,0.029019607843137285,1929.5,0.9173585229707475,1.0,False,0.06943239529033238,Negligible
"Taxes, Pensions & Public Finances","War, Terrorism & Security (Syria/ISIS)",1.1466666666666667,1.2448979591836735,-0.0982312925170068,4872.5,0.03771335329263142,1.0,False,-0.23091816819998323,Small
"Taxes, Pensions & Public Finances",Justin Trudeau & Canadian Federal Leadership,1.1466666666666667,1.103448275862069,0.04321839080459777,3337.0,0.7262084700425016,1.0,False,0.10480818423031346,Negligible
"Taxes, Pensions & Public Finances","Racism, Law & Policy Framing",1.1466666666666667,1.4,-0.2533333333333332,1646.0,0.0012115578331514567,1.0,False,-0.5889552847221381,Medium
"Taxes, Pensions & Public Finances","Animals, Food, Meat Ethics & Environment",1.1466666666666667,1.3,-0.15333333333333332,5806.5,0.00798606173415855,1.0,False,-0.33650296959162634,Small
"Taxes, Pensions & Public Finances",Energy Tech (Solar/Wind/Nuclear/Power),1.1466666666666667,1.2121212121212122,-0.06545454545454543,3595.0,0.6138967993319553,1.0,False,-0.14859020905174597,Negligible
"Taxes, Pensions & Public Finances","Citizenship, Dual Citizenship & Niqab Ceremony",1.1466666666666667,1.2608695652173914,-0.11420289855072463,2246.5,0.08147051866585828,1.0,False,-0.26822710035491926,Small
"Taxes, Pensions & Public Finances","Canadian Culture, Language & Immigration Identity",1.1466666666666667,1.3214285714285714,-0.17476190476190467,2547.5,0.0071384007990395815,1.0,False,-0.40704955999734377,Small
"Taxes, Pensions & Public Finances",Marijuana/Drugs/Alcohol Legalization Debate,1.1466666666666667,1.1923076923076923,-0.04564102564102557,2736.5,0.359956795812164,1.0,False,-0.10833068579644665,Negligible
"Taxes, Pensions & Public Finances","Education: Teachers, Schools & Kids",1.1466666666666667,1.1910112359550562,-0.04434456928838948,9682.5,0.441383900762671,1.0,False,-0.09954684124049103,Negligible
"Taxes, Pensions & Public Finances",Climate Change & CO2 Debate,1.1466666666666667,1.1111111111111112,0.03555555555555556,9252.0,0.7187028831211979,1.0,False,0.08933075849948294,Negligible
"Taxes, Pensions & Public Finances",Harper-era Conservatism & Government,1.1466666666666667,1.1818181818181819,-0.035151515151515156,2546.5,0.6951469903285976,1.0,False,-0.07825638924547362,Negligible
"Taxes, Pensions & Public Finances",Personal Encouragement / Health / Small Talk,1.1466666666666667,1.391304347826087,-0.2446376811594202,2012.0,0.004083440645983304,1.0,False,-0.5559208413526121,Medium
"Taxes, Pensions & Public Finances","Oil, Pipelines & Alberta Energy Industry",1.1466666666666667,1.0952380952380953,0.05142857142857138,7403.5,0.3281550582515613,1.0,False,0.1260770804634877,Negligible
US Politics (Trump/Clinton/Obama),"Bullying, Civility & Editorial Disputes",1.5666666666666667,1.4375,0.12916666666666665,516.5,0.6020674793520202,1.0,False,0.17867942511888713,Negligible
US Politics (Trump/Clinton/Obama),Fascism/Nazism/Confederate Symbols,1.5666666666666667,1.5625,0.004166666666666652,927.0,0.7647611336248892,1.0,False,0.005918368661584167,Negligible
US Politics (Trump/Clinton/Obama),"Vaccines, Vaccination & Disease Risk",1.5666666666666667,1.3333333333333333,0.2333333333333334,512.5,0.34775725055651585,1.0,False,0.33195958450156593,Small
"Bullying, Civility & Editorial Disputes",Fascism/Nazism/Confederate Symbols,1.4375,1.5625,-0.125,226.0,0.4648278781866214,1.0,False,-0.20087527770480482,Small
"Bullying, Civility & Editorial Disputes","Vaccines, Vaccination & Disease Risk",1.4375,1.3333333333333333,0.10416666666666674,127.5,0.7406045996726323,1.0,False,0.18423340512931718,Negligible
Fascism/Nazism/Confederate Symbols,"Vaccines, Vaccination & Disease Risk",1.5625,1.3333333333333333,0.22916666666666674,285.0,0.2455656996646045,1.0,False,0.3942002481181848,Small
"Taxes, Pensions & Public Finances",Political Scandal & Corruption (Senate/PMO),1.1466666666666667,1.2222222222222223,-0.0755555555555556,7534.0,0.14017262336616867,1.0,False,-0.1724853225291809,Negligible
"Taxes, Pensions & Public Finances",Outlier/Unassigned,1.1466666666666667,1.2665639445300463,-0.11989727786337956,,,,False,-0.22426723702290424,Small
"Taxes, Pensions & Public Finances",General Banter / Agreement Replies,1.1466666666666667,1.0802469135802468,0.0664197530864199,,,,False,0.174044908401208,Negligible
"Taxes, Pensions & Public Finances",Russia–Ukraine / NATO / Geopolitics,1.1466666666666667,1.346938775510204,-0.2002721088435373,,,,False,-0.4438697480759594,Small
"Taxes, Pensions & Public Finances",Quoted Conversation / Anecdotes (Name-Heavy Thread),1.1466666666666667,1.0526315789473684,0.09403508771929836,,,,False,0.2284837866912925,Small
Outlier/Unassigned,Political Scandal & Corruption (Senate/PMO),1.2665639445300463,1.2222222222222223,0.04434172230782396,,,,False,0.08187348204865104,Negligible
Outlier/Unassigned,"Healthcare System: Doctors, Hospitals & Patients",1.2665639445300463,1.196969696969697,0.06959424756034926,,,,False,0.12868541584123824,Negligible
Outlier/Unassigned,"Voting, Elections, Polls & Referendums",1.2665639445300463,1.1046511627906976,0.16191278173934864,,,,False,0.30136158570389593,Small
Outlier/Unassigned,Israel–Palestine / Middle East Politics,1.2665639445300463,1.5185185185185186,-0.2519545739884723,,,,False,-0.46274516749435474,Small
Outlier/Unassigned,Race & Racism Discourse (White/Black),1.2665639445300463,1.896551724137931,-0.6299877796078848,,,,False,-1.155106515097725,Large
Outlier/Unassigned,General Banter / Agreement Replies,1.2665639445300463,1.0802469135802468,0.18631703094979946,,,,False,0.34992424585846926,Small
Outlier/Unassigned,Debate About Terms / Argumentation Style,1.2665639445300463,1.3,-0.03343605546995376,,,,False,-0.06146869835315092,Negligible
Outlier/Unassigned,Canadian Party Politics & Electoral Reform,1.2665639445300463,1.0769230769230769,0.1896408676069694,,,,False,0.35040883120518834,Small
Outlier/Unassigned,"Parenting, Class & Family Life",1.2665639445300463,1.1714285714285715,0.0951353731014748,,,,False,0.17527654687480093,Negligible
Outlier/Unassigned,Canada Identity / Provinces / General National Talk,1.2665639445300463,1.2222222222222223,0.04434172230782396,,,,False,0.08084690765438918,Negligible
Outlier/Unassigned,Religion (Islam/Christianity) & Church Issues,1.2665639445300463,1.5858585858585859,-0.3192946413285396,,,,False,-0.5845249208886693,Medium
Outlier/Unassigned,"Cities, Transit & Urban Development",1.2665639445300463,1.1290322580645162,0.13753168646553005,,,,False,0.2546845783975791,Small
Outlier/Unassigned,Media & Journalism (Globe and Mail Commentary),1.2665639445300463,1.305263157894737,-0.03869921336469062,,,,False,-0.07069966476512766,Negligible
Outlier/Unassigned,"Police, Guns & Crime",1.2665639445300463,1.2136752136752136,0.0528887308548327,,,,False,0.09753149241129182,Negligible
Outlier/Unassigned,Praise/Feedback on Posts and Columns,1.2665639445300463,1.15,0.11656394453004637,,,,False,0.2143901018097904,Small
Outlier/Unassigned,Harper vs Trudeau Election Talk,1.2665639445300463,1.34,-0.0734360554699538,,,,False,-0.13459484610768063,Negligible
Outlier/Unassigned,Partisan Competence / Messaging (Liberal vs Conservative),1.2665639445300463,1.125,0.14156394453004628,,,,False,0.2610917786804432,Small
Outlier/Unassigned,"Oil, Pipelines & Alberta Energy Industry",1.2665639445300463,1.0952380952380953,0.17132584929195094,,,,False,0.3176406597706568,Small
Outlier/Unassigned,Personal Encouragement / Health / Small Talk,1.2665639445300463,1.391304347826087,-0.12474040329604064,,,,False,-0.2295170601231897,Small
Outlier/Unassigned,Harper-era Conservatism & Government,1.2665639445300463,1.1818181818181819,0.0847457627118644,,,,False,0.15571834486726577,Negligible
Outlier/Unassigned,Climate Change & CO2 Debate,1.2665639445300463,1.1111111111111112,0.15545283341893512,,,,False,0.2890789756375131,Small
Outlier/Unassigned,"Education: Teachers, Schools & Kids",1.2665639445300463,1.1910112359550562,0.07555270857499008,,,,False,0.1394735928462052,Negligible
Outlier/Unassigned,Marijuana/Drugs/Alcohol Legalization Debate,1.2665639445300463,1.1923076923076923,0.07425625222235399,,,,False,0.13701153636647606,Negligible
Outlier/Unassigned,"Canadian Culture, Language & Immigration Identity",1.2665639445300463,1.3214285714285714,-0.054864626898525115,,,,False,-0.10113456996754636,Negligible
Outlier/Unassigned,"Citizenship, Dual Citizenship & Niqab Ceremony",1.2665639445300463,1.2608695652173914,0.005694379312654929,,,,False,0.010498087665627973,Negligible
Outlier/Unassigned,Energy Tech (Solar/Wind/Nuclear/Power),1.2665639445300463,1.2121212121212122,0.05444273240883413,,,,False,0.10023151454315253,Negligible
Outlier/Unassigned,"Animals, Food, Meat Ethics & Environment",1.2665639445300463,1.3,-0.03343605546995376,,,,False,-0.061513376205854564,Negligible
Outlier/Unassigned,"Racism, Law & Policy Framing",1.2665639445300463,1.4,-0.13343605546995363,,,,False,-0.24580189279700765,Small
Outlier/Unassigned,"Gender, Feminism & Relationships",1.2665639445300463,1.4464285714285714,-0.17986462689852512,,,,False,-0.3312365826787668,Small
Outlier/Unassigned,Toronto Politics (Rob Ford / Mayor Drama),1.2665639445300463,1.5151515151515151,-0.24858757062146886,,,,False,-0.45510768041827987,Small
Outlier/Unassigned,Russia–Ukraine / NATO / Geopolitics,1.2665639445300463,1.346938775510204,-0.08037483098015774,,,,False,-0.14788977810513168,Negligible
Outlier/Unassigned,Justin Trudeau & Canadian Federal Leadership,1.2665639445300463,1.103448275862069,0.16311566866797733,,,,False,0.3014038034360623,Small
Outlier/Unassigned,"War, Terrorism & Security (Syria/ISIS)",1.2665639445300463,1.2448979591836735,0.021665985346372763,,,,False,0.040020958600308784,Negligible
Outlier/Unassigned,Immigration Policy & Legal Process,1.2665639445300463,1.1176470588235294,0.14891688570651684,,,,False,0.27470302811696923,Small
Outlier/Unassigned,"Consumer Prices, Markets & Groceries",1.2665639445300463,1.1176470588235294,0.14891688570651684,,,,False,0.27434598908122176,Small
Outlier/Unassigned,Evidence vs Truth Debate (Kingwell Thread),1.2665639445300463,1.04,0.22656394453004625,,,,False,0.41879528270225724,Small
Outlier/Unassigned,Refugees & Immigration System,1.2665639445300463,1.1923076923076923,0.07425625222235399,,,,False,0.13683398344260236,Negligible
Outlier/Unassigned,Columnist/Political Culture Commentary (Coyne etc.),1.2665639445300463,1.0555555555555556,0.2110083889744907,,,,False,0.3895241515573293,Small
Outlier/Unassigned,Political Ideology Spectrum & Media Bias,1.2665639445300463,1.3333333333333333,-0.06676938880328698,,,,False,-0.12287039979663675,Negligible
Outlier/Unassigned,Insults / Ad Hominem Flame Replies,1.2665639445300463,2.066666666666667,-0.8001027221366206,,,,False,-1.4666335025299893,Large
Outlier/Unassigned,US Politics (Trump/Clinton/Obama),1.2665639445300463,1.5666666666666667,-0.30010272213662037,,,,False,-0.5472028301391105,Medium
Outlier/Unassigned,Quoted Conversation / Anecdotes (Name-Heavy Thread),1.2665639445300463,1.0526315789473684,0.21393236558267792,,,,False,0.39505859404850174,Small
Outlier/Unassigned,"Bullying, Civility & Editorial Disputes",1.2665639445300463,1.4375,-0.17093605546995372,,,,False,-0.31440776149623706,Small
Outlier/Unassigned,Fascism/Nazism/Confederate Symbols,1.2665639445300463,1.5625,-0.2959360554699537,,,,False,-0.5439011691365025,Medium
Outlier/Unassigned,"Vaccines, Vaccination & Disease Risk",1.2665639445300463,1.3333333333333333,-0.06676938880328698,,,,False,-0.12299501336001524,Negligible
Political Scandal & Corruption (Senate/PMO),General Banter / Agreement Replies,1.2222222222222223,1.0802469135802468,0.1419753086419755,,,,False,0.38014282338569916,Small
Political Scandal & Corruption (Senate/PMO),Russia–Ukraine / NATO / Geopolitics,1.2222222222222223,1.346938775510204,-0.1247165532879817,,,,False,-0.24203839505454774,Small
Political Scandal & Corruption (Senate/PMO),Quoted Conversation / Anecdotes (Name-Heavy Thread),1.2222222222222223,1.0526315789473684,0.16959064327485396,,,,False,0.38520735496386865,Small
"Healthcare System: Doctors, Hospitals & Patients",General Banter / Agreement Replies,1.196969696969697,1.0802469135802468,0.11672278338945019,,,,False,0.32944429291517996,Small
"Healthcare System: Doctors, Hospitals & Patients",Russia–Ukraine / NATO / Geopolitics,1.196969696969697,1.346938775510204,-0.149969078540507,,,,False,-0.30338513610269796,Small
"Healthcare System: Doctors, Hospitals & Patients",Quoted Conversation / Anecdotes (Name-Heavy Thread),1.196969696969697,1.0526315789473684,0.14433811802232865,,,,False,0.3608534312728902,Small
"Voting, Elections, Polls & Referendums",General Banter / Agreement Replies,1.1046511627906976,1.0802469135802468,0.024404249210450812,,,,False,0.07810501821113733,Negligible
"Voting, Elections, Polls & Referendums",Russia–Ukraine / NATO / Geopolitics,1.1046511627906976,1.346938775510204,-0.24228761271950638,,,,False,-0.5788720785349948,Medium
"Voting, Elections, Polls & Referendums",Quoted Conversation / Anecdotes (Name-Heavy Thread),1.1046511627906976,1.0526315789473684,0.052019583843329276,,,,False,0.17626416985735854,Negligible
Israel–Palestine / Middle East Politics,General Banter / Agreement Replies,1.5185185185185186,1.0802469135802468,0.4382716049382718,,,,False,1.0780026989646958,Large
